employee_id,task_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk
EMP_010,TSK_0091325,Bug Fix,2024-12-25,25,Low,2.1,23.1,1,5.0,2,0.72,0.37,0.14,3,1,1
EMP_010,TSK_0091326,Documentation,2025-05-04,11,High,4.2,36.1,1,3.6,3,0.48,0.14,0.04,4,3,2
EMP_010,TSK_0091327,Data Pipeline,2025-08-20,16,Medium,1.6,13.9,1,5.0,2,0.75,0.25,0.06,2,2,2
EMP_010,TSK_0091328,Bug Fix,2025-02-20,21,Low,0.5,7.6,1,5.0,2,0.49,0.29,0.03,1,1,1
EMP_010,TSK_0091329,Feature Development,2024-02-03,20,Low,0.7,13.2,1,5.0,1,0.84,0.65,0.24,2,0,0
EMP_010,TSK_0091330,Bug Fix,2025-10-15,15,Medium,,,0,,2,0.69,0.38,0.08,3,2,0
EMP_010,TSK_0091331,System Maintenance,2024-03-25,5,High,1.2,6.0,1,5.0,0,0.62,0.34,0.14,1,1,0
EMP_010,TSK_0091332,Data Pipeline,2025-03-27,7,High,0.5,4.0,1,5.0,2,0.93,0.36,0.23,1,3,2
EMP_010,TSK_0091333,Bug Fix,2024-01-25,11,Medium,1.6,19.1,1,4.9,2,0.75,0.23,0.08,2,3,4
EMP_010,TSK_0091334,System Maintenance,2024-01-02,18,Medium,,,0,,1,0.97,0.04,0.01,2,1,1
EMP_010,TSK_0091335,Bug Fix,2025-10-13,10,High,2.0,16.4,1,4.1,3,0.55,0.08,0.0,2,2,3
EMP_010,TSK_0091336,Bug Fix,2026-04-27,16,Low,2.6,23.4,1,4.9,2,0.69,0.45,0.05,3,3,3
EMP_010,TSK_0091337,Bug Fix,2024-06-30,7,High,1.2,6.5,1,5.0,1,0.79,0.36,0.12,1,0,0
EMP_010,TSK_0091338,Documentation,2024-05-22,10,Medium,,,0,,1,0.79,0.41,0.13,1,1,1
EMP_010,TSK_0091339,System Maintenance,2025-03-21,17,Medium,4.3,45.4,1,4.7,4,0.67,0.39,0.09,5,3,2
EMP_010,TSK_0091340,Bug Fix,2024-02-08,18,Medium,2.8,23.5,1,5.0,2,0.9,0.72,0.1,3,1,1
EMP_010,TSK_0091341,System Maintenance,2024-05-24,20,Low,1.9,13.4,1,5.0,2,0.81,0.27,0.17,2,1,2
EMP_010,TSK_0091342,Feature Development,2024-03-15,4,Critical,1.3,7.4,1,4.5,1,0.55,0.32,0.17,1,1,1
EMP_010,TSK_0091343,Documentation,2025-07-29,5,Critical,1.7,18.1,1,4.0,3,0.59,0.16,0.02,2,2,2
EMP_010,TSK_0091344,System Maintenance,2025-06-05,15,Low,,,0,,2,0.88,0.54,0.24,2,2,1
EMP_010,TSK_0091345,Bug Fix,2024-11-13,16,Medium,,,0,,3,0.91,0.55,0.23,5,2,0
EMP_010,TSK_0091346,Code Review,2024-05-16,9,High,3.0,27.6,1,3.9,3,0.47,0.2,0.03,3,1,2
EMP_010,TSK_0091347,Documentation,2024-02-03,10,High,0.5,12.3,1,5.0,1,0.73,0.49,0.17,2,2,1
EMP_010,TSK_0091348,Feature Development,2024-06-27,22,Medium,4.2,41.3,1,4.9,3,0.81,0.37,0.06,5,3,2
EMP_010,TSK_0091349,Bug Fix,2025-01-01,15,Medium,0.5,4.7,1,5.0,1,0.71,0.24,0.1,1,1,0
EMP_010,TSK_0091350,Code Review,2026-02-08,16,Medium,0.8,5.0,1,5.0,2,0.42,0.24,0.07,1,0,1
EMP_010,TSK_0091351,Bug Fix,2026-03-02,22,Medium,,,0,,3,0.76,0.62,0.29,5,1,1
EMP_010,TSK_0091352,System Maintenance,2026-04-14,12,Medium,1.6,4.7,1,5.0,0,0.91,0.26,0.01,1,2,1
EMP_010,TSK_0091353,Code Review,2024-12-09,14,Medium,1.7,9.6,1,5.0,0,0.92,0.3,0.13,2,0,1
EMP_010,TSK_0091354,System Maintenance,2024-03-15,18,Low,0.9,12.9,1,5.0,1,0.83,0.53,0.11,2,3,1
EMP_010,TSK_0091355,Data Pipeline,2024-07-20,20,Medium,,,0,,3,0.88,0.62,0.08,4,2,0
EMP_010,TSK_0091356,Bug Fix,2024-12-09,22,Low,1.4,17.5,1,5.0,2,0.57,0.17,0.05,2,3,1
EMP_010,TSK_0091357,Code Review,2025-05-01,10,Medium,,,0,,3,0.59,0.46,0.2,1,4,4
EMP_010,TSK_0091358,Data Pipeline,2024-08-27,14,Medium,1.9,13.0,1,5.0,3,0.49,0.32,0.0,2,2,2
EMP_010,TSK_0091359,Feature Development,2024-04-22,15,Low,1.7,21.9,1,5.0,2,0.51,0.23,0.07,3,2,4
EMP_010,TSK_0091360,Feature Development,2025-01-15,15,Low,1.5,12.4,1,5.0,3,0.49,0.13,0.01,1,2,4
EMP_010,TSK_0091361,Documentation,2024-03-11,13,Medium,2.3,16.4,1,5.0,2,0.76,0.29,0.12,2,1,2
EMP_010,TSK_0091362,Documentation,2025-11-21,17,Medium,3.9,34.2,1,5.0,3,0.89,0.64,0.47,4,3,3
EMP_010,TSK_0091363,Code Review,2025-07-25,16,Low,0.8,8.7,1,5.0,2,0.84,0.17,0.03,2,1,3
EMP_010,TSK_0091364,Feature Development,2024-01-06,12,Medium,3.8,27.0,1,4.0,3,0.48,0.23,0.13,3,2,2
EMP_010,TSK_0091365,Bug Fix,2025-08-11,15,Medium,,,0,,4,0.62,0.23,0.07,5,2,2
EMP_010,TSK_0091366,System Maintenance,2025-06-12,4,Critical,0.5,2.8,1,5.0,0,0.55,0.25,0.13,1,1,2
EMP_010,TSK_0091367,Feature Development,2024-10-09,12,Low,0.5,8.1,1,5.0,2,0.54,0.46,0.13,1,2,1
EMP_010,TSK_0091368,Documentation,2024-01-13,16,Low,1.8,17.8,1,5.0,3,0.26,0.11,0.02,2,2,2
EMP_010,TSK_0091369,Feature Development,2024-05-18,14,Medium,2.3,16.3,1,5.0,2,0.63,0.36,0.1,2,3,2
EMP_010,TSK_0091370,Code Review,2025-12-22,20,Medium,4.9,40.8,1,4.9,4,0.62,0.23,0.09,4,4,2
EMP_010,TSK_0091371,Feature Development,2025-03-13,17,Medium,1.2,8.8,1,5.0,0,0.89,0.76,0.5,2,1,2
EMP_010,TSK_0091372,Bug Fix,2024-05-12,12,Medium,2.1,18.2,1,5.0,3,0.79,0.32,0.09,2,0,1
EMP_010,TSK_0091373,Feature Development,2025-12-17,17,Medium,,,0,,0,0.92,0.46,0.07,2,1,1
EMP_010,TSK_0091374,System Maintenance,2025-08-14,14,Medium,0.9,3.9,1,5.0,1,0.54,0.04,0.03,1,1,0
EMP_010,TSK_0091375,Bug Fix,2025-04-07,21,Low,1.2,12.3,1,5.0,1,0.76,0.48,0.12,2,2,1
EMP_010,TSK_0091376,Code Review,2025-04-20,26,Low,3.9,38.0,1,5.0,2,0.86,0.29,0.02,5,1,2
EMP_010,TSK_0091377,System Maintenance,2026-04-20,22,Low,3.0,32.3,1,4.6,4,0.39,0.27,0.11,3,1,3
EMP_010,TSK_0091378,Bug Fix,2025-05-18,8,High,1.6,15.8,1,5.0,3,0.87,0.58,0.2,2,2,2
EMP_010,TSK_0091379,Bug Fix,2026-02-21,17,Low,0.5,6.8,1,5.0,2,0.52,0.25,0.15,1,3,3
EMP_010,TSK_0091380,System Maintenance,2026-01-20,6,High,0.5,5.1,1,5.0,1,0.41,0.33,0.11,1,2,2
EMP_010,TSK_0091381,Documentation,2025-11-08,8,High,2.1,23.0,1,4.4,2,0.78,0.58,0.24,3,2,2
EMP_010,TSK_0091382,Code Review,2024-10-24,19,Low,0.9,9.3,1,5.0,1,0.97,0.67,0.18,1,2,1
EMP_010,TSK_0091383,Code Review,2024-05-25,15,Medium,3.0,27.0,1,4.8,1,0.73,0.43,0.18,4,2,2
EMP_010,TSK_0091384,System Maintenance,2024-06-27,17,Low,0.9,9.4,1,5.0,2,0.43,0.08,0.04,1,1,3
EMP_010,TSK_0091385,Bug Fix,2025-08-26,4,Critical,0.9,5.7,1,4.4,2,0.54,0.14,0.07,1,2,2
EMP_010,TSK_0091386,Feature Development,2025-10-06,16,Medium,0.5,7.4,1,5.0,0,0.63,0.3,0.15,1,0,0
EMP_010,TSK_0091387,Feature Development,2024-09-03,14,Medium,0.5,6.1,1,5.0,1,0.92,0.37,0.09,1,1,1
EMP_010,TSK_0091388,Bug Fix,2024-06-06,6,High,1.2,9.8,1,4.3,2,0.52,0.34,0.07,1,3,2
EMP_010,TSK_0091389,Feature Development,2025-02-04,7,High,0.5,7.6,1,5.0,2,0.83,0.14,0.01,1,2,1
EMP_010,TSK_0091390,Feature Development,2025-06-26,12,Medium,2.1,16.6,1,4.5,2,0.5,0.36,0.08,2,1,2
EMP_010,TSK_0091391,System Maintenance,2024-10-26,25,Low,,,0,,4,0.73,0.28,0.08,5,1,3
EMP_010,TSK_0091392,Feature Development,2024-09-22,3,Critical,1.4,6.8,1,4.1,0,0.92,0.46,0.11,1,2,1
EMP_010,TSK_0091393,System Maintenance,2024-05-09,14,Medium,1.3,7.2,1,5.0,0,0.75,0.41,0.06,1,2,1
EMP_010,TSK_0091394,Data Pipeline,2025-06-03,7,High,1.1,10.8,1,5.0,2,0.59,0.15,0.03,1,2,1
EMP_010,TSK_0091395,Documentation,2024-01-19,18,Low,1.4,12.0,1,5.0,2,0.67,0.56,0.15,2,1,2
EMP_010,TSK_0091396,Feature Development,2025-11-18,18,Medium,5.6,48.6,1,3.2,4,0.59,0.42,0.08,5,2,3
EMP_010,TSK_0091397,Feature Development,2024-06-03,4,Critical,0.5,6.6,1,5.0,2,0.93,0.31,0.07,1,3,1
EMP_010,TSK_0091398,Bug Fix,2025-12-07,14,Medium,2.1,12.1,1,4.6,2,0.7,0.29,0.08,2,3,3
EMP_010,TSK_0091399,Feature Development,2024-04-03,15,Medium,1.0,5.6,1,5.0,1,0.95,0.44,0.08,1,2,1
EMP_010,TSK_0091400,Data Pipeline,2026-05-17,7,High,2.0,16.5,1,4.1,3,0.63,0.09,0.02,2,2,3
EMP_010,TSK_0091401,Documentation,2024-05-28,14,Medium,2.3,14.9,1,5.0,1,0.59,0.25,0.13,2,1,1
EMP_010,TSK_0091402,Data Pipeline,2025-06-16,13,Medium,1.7,5.8,1,5.0,2,0.61,0.17,0.04,1,2,2
EMP_010,TSK_0091403,Bug Fix,2025-06-18,15,Medium,,,0,,4,0.74,0.45,0.1,5,2,2
EMP_010,TSK_0091404,Bug Fix,2024-10-29,13,Low,0.5,5.3,1,5.0,1,0.43,0.09,0.02,1,2,1
EMP_010,TSK_0091405,Documentation,2025-12-21,13,Medium,1.2,7.5,1,5.0,2,0.68,0.23,0.14,1,1,2
EMP_010,TSK_0091406,Documentation,2025-11-07,6,Critical,0.5,9.6,1,5.0,1,0.72,0.23,0.07,2,0,2
EMP_010,TSK_0091407,Bug Fix,2024-04-18,7,Critical,2.5,26.5,1,3.7,2,0.5,0.26,0.09,3,2,2
EMP_010,TSK_0091408,Documentation,2025-10-08,19,Medium,3.1,22.4,1,5.0,2,0.93,0.35,0.12,3,1,0
EMP_010,TSK_0091409,Feature Development,2025-06-25,18,Medium,2.0,21.5,1,5.0,2,0.41,0.26,0.01,3,1,2
EMP_010,TSK_0091410,Data Pipeline,2024-08-13,10,Medium,0.9,5.7,1,5.0,0,0.86,0.44,0.19,1,1,2
EMP_010,TSK_0091411,Feature Development,2024-08-02,6,Critical,2.0,13.1,1,3.9,2,0.66,0.17,0.04,2,2,1
EMP_010,TSK_0091412,Bug Fix,2024-08-22,11,High,3.0,28.2,1,3.8,3,0.63,0.12,0.03,3,2,2
EMP_010,TSK_0091413,Bug Fix,2024-03-07,26,Low,4.3,35.7,1,5.0,3,0.97,0.44,0.15,4,2,2
EMP_010,TSK_0091414,Data Pipeline,2024-06-12,18,Medium,2.4,29.0,1,5.0,4,0.55,0.36,0.19,3,2,2
EMP_010,TSK_0091415,Data Pipeline,2025-07-28,3,Critical,0.6,11.1,1,3.9,3,0.64,0.26,0.02,1,3,3
EMP_010,TSK_0091416,Feature Development,2026-05-31,12,High,5.9,45.0,1,4.0,3,0.92,0.72,0.38,5,3,3
EMP_010,TSK_0091417,Bug Fix,2025-06-27,17,Medium,,,0,,1,0.82,0.27,0.08,2,1,1
EMP_010,TSK_0091418,Feature Development,2024-07-12,18,Low,,,0,,1,0.73,0.41,0.26,2,2,2
EMP_010,TSK_0091419,Feature Development,2025-03-05,18,Medium,2.0,19.5,1,5.0,2,0.47,0.17,0.1,3,1,1
EMP_010,TSK_0091420,Bug Fix,2025-04-26,24,Low,5.0,46.7,1,4.8,4,0.75,0.26,0.03,5,2,2
EMP_010,TSK_0091421,Bug Fix,2024-09-11,18,Medium,3.0,32.1,1,5.0,2,0.95,0.7,0.34,4,1,2
EMP_010,TSK_0091422,System Maintenance,2025-06-12,10,High,3.9,33.8,1,3.7,3,0.82,0.22,0.04,4,4,3
EMP_010,TSK_0091423,Documentation,2024-03-22,14,Medium,4.5,37.3,1,3.5,4,0.44,0.23,0.18,4,4,3
EMP_010,TSK_0091424,Data Pipeline,2026-05-19,8,High,1.3,16.9,1,5.0,3,0.74,0.49,0.13,2,1,2
EMP_010,TSK_0091425,Code Review,2024-03-20,20,Low,3.8,39.9,1,5.0,2,0.78,0.39,0.09,5,4,2
EMP_010,TSK_0091426,Feature Development,2026-02-09,17,Low,,,0,,0,0.91,0.58,0.1,1,1,0
EMP_010,TSK_0091427,Bug Fix,2024-02-03,4,Critical,,,0,,0,0.85,0.47,0.16,1,2,1
EMP_010,TSK_0091428,Code Review,2024-03-16,15,Medium,2.4,19.2,1,5.0,2,0.46,0.14,0.04,2,2,1
EMP_010,TSK_0091429,Documentation,2026-01-01,20,Medium,4.1,40.0,1,4.8,4,0.84,0.61,0.19,4,2,3
EMP_010,TSK_0091430,Bug Fix,2024-03-06,9,Medium,1.0,4.4,1,5.0,0,0.85,0.36,0.21,1,2,2
EMP_010,TSK_0091431,Feature Development,2024-12-20,17,Medium,1.2,15.8,1,5.0,1,0.64,0.34,0.08,2,2,1
EMP_010,TSK_0091432,System Maintenance,2024-03-27,26,Low,4.7,39.4,1,5.0,4,0.43,0.28,0.08,4,2,1
EMP_010,TSK_0091433,Data Pipeline,2025-07-05,14,Medium,5.0,35.9,1,4.9,3,0.95,0.39,0.11,4,2,3
EMP_010,TSK_0091434,Documentation,2025-03-16,11,Medium,0.7,5.2,1,5.0,0,0.83,0.2,0.01,1,1,1
EMP_010,TSK_0091435,Bug Fix,2025-03-22,10,High,0.7,12.9,1,5.0,2,0.84,0.6,0.08,2,2,2
EMP_010,TSK_0091436,Bug Fix,2025-02-25,11,High,1.9,17.8,1,5.0,2,0.81,0.28,0.18,3,1,1
EMP_010,TSK_0091437,Feature Development,2025-01-22,8,High,0.5,8.6,1,5.0,2,0.64,0.36,0.17,1,2,2
EMP_010,TSK_0091438,Feature Development,2024-12-25,16,Medium,1.4,7.5,1,5.0,1,0.96,0.36,0.14,1,3,0
EMP_010,TSK_0091439,Bug Fix,2025-06-03,13,Medium,2.8,16.1,1,3.9,2,0.35,0.22,0.08,2,3,3
EMP_010,TSK_0091440,Feature Development,2025-09-14,16,Low,0.5,6.1,1,5.0,0,0.46,0.18,0.07,1,1,2
EMP_010,TSK_0091441,Feature Development,2024-05-28,23,Low,1.9,19.9,1,5.0,3,0.42,0.16,0.11,2,1,2
EMP_010,TSK_0091442,Bug Fix,2024-08-05,15,Medium,0.9,9.2,1,5.0,2,0.52,0.24,0.09,1,2,3
EMP_010,TSK_0091443,Feature Development,2025-01-15,18,Low,2.2,15.4,1,5.0,2,0.78,0.54,0.13,2,2,2
EMP_010,TSK_0091444,Code Review,2026-02-21,12,Low,0.5,9.1,1,5.0,0,0.38,0.26,0.11,1,2,2
EMP_010,TSK_0091445,Bug Fix,2025-12-02,21,Low,1.9,16.9,1,5.0,3,0.59,0.3,0.16,2,2,3
EMP_010,TSK_0091446,Documentation,2025-10-15,18,Low,,,0,,2,0.73,0.36,0.14,2,2,0
EMP_010,TSK_0091447,Bug Fix,2024-04-28,13,Medium,,,0,,3,0.88,0.28,0.12,3,3,2
EMP_010,TSK_0091448,Code Review,2025-02-08,18,Medium,1.6,13.5,1,5.0,1,0.76,0.5,0.15,2,1,1
EMP_010,TSK_0091449,System Maintenance,2026-03-14,19,Low,2.6,21.0,1,5.0,2,0.51,0.19,0.02,3,4,3
EMP_010,TSK_0091450,Bug Fix,2024-10-31,22,Low,1.2,17.1,1,5.0,2,0.91,0.22,0.09,2,1,2
EMP_010,TSK_0091451,Feature Development,2025-09-30,12,Medium,0.7,6.7,1,5.0,0,0.86,0.59,0.27,1,1,0
EMP_010,TSK_0091452,Bug Fix,2026-01-16,13,Low,2.3,15.2,1,5.0,2,0.96,0.83,0.2,2,2,2
EMP_010,TSK_0091453,Feature Development,2025-03-06,19,Medium,2.4,16.1,1,5.0,1,0.77,0.35,0.13,3,2,0
EMP_010,TSK_0091454,Data Pipeline,2026-03-05,17,Medium,2.4,12.4,1,5.0,1,0.57,0.25,0.12,2,0,0
EMP_010,TSK_0091455,System Maintenance,2025-06-02,16,Low,0.6,10.5,1,5.0,1,0.63,0.54,0.24,2,2,1
EMP_010,TSK_0091456,Data Pipeline,2025-02-20,3,Critical,1.2,7.6,1,4.0,2,0.9,0.71,0.43,1,2,1
EMP_010,TSK_0091457,Documentation,2024-08-09,9,High,3.6,22.6,1,4.1,2,0.63,0.34,0.03,3,1,2
EMP_010,TSK_0091458,Documentation,2025-07-21,6,Critical,1.4,14.5,1,4.4,2,0.61,0.28,0.16,2,1,2
EMP_010,TSK_0091459,Bug Fix,2025-11-10,16,Low,2.5,24.1,1,5.0,2,0.43,0.29,0.14,3,2,1
EMP_010,TSK_0091460,Bug Fix,2024-07-17,14,Medium,1.2,12.5,1,5.0,2,0.84,0.45,0.14,2,2,2
EMP_010,TSK_0091461,Feature Development,2025-09-03,16,Low,0.5,3.5,1,5.0,0,0.71,0.32,0.01,1,1,1
EMP_010,TSK_0091462,Bug Fix,2026-02-21,26,Low,3.6,31.0,1,5.0,2,0.77,0.5,0.1,4,2,3
EMP_010,TSK_0091463,Data Pipeline,2024-02-27,9,High,1.3,16.6,1,5.0,1,0.76,0.53,0.14,2,1,1
EMP_010,TSK_0091464,Feature Development,2025-05-16,21,Low,4.7,37.3,1,4.1,4,0.57,0.39,0.22,4,3,3
EMP_010,TSK_0091465,Bug Fix,2024-05-22,18,Medium,2.7,20.6,1,5.0,2,0.92,0.41,0.22,3,2,0
EMP_010,TSK_0091466,Bug Fix,2024-08-26,23,Low,2.8,23.2,1,5.0,2,0.78,0.21,0.09,3,3,2
EMP_010,TSK_0091467,System Maintenance,2025-02-20,14,High,,,0,,4,0.57,0.33,0.09,5,2,4
EMP_010,TSK_0091468,System Maintenance,2024-03-31,13,Medium,0.5,3.1,1,5.0,0,0.63,0.08,0.02,1,1,2
EMP_010,TSK_0091469,System Maintenance,2025-05-22,18,Low,0.5,7.8,1,5.0,0,0.81,0.63,0.23,1,1,0
EMP_010,TSK_0091470,System Maintenance,2025-12-22,17,Medium,3.9,40.9,1,4.8,4,0.72,0.35,0.17,4,1,2
EMP_010,TSK_0091471,Documentation,2025-04-19,15,Medium,3.5,31.8,1,5.0,3,0.75,0.48,0.33,4,3,3
EMP_010,TSK_0091472,Feature Development,2025-11-08,15,Medium,0.7,6.9,1,5.0,1,0.35,0.19,0.06,1,3,2
EMP_010,TSK_0091473,Feature Development,2025-05-10,15,Medium,4.7,40.4,1,4.0,3,0.82,0.73,0.18,5,3,3
EMP_010,TSK_0091474,Feature Development,2025-04-07,8,High,1.3,14.7,1,5.0,2,0.86,0.36,0.15,2,3,1
EMP_010,TSK_0091475,Documentation,2025-06-07,16,Low,3.5,20.5,1,4.2,5,0.65,0.22,0.08,2,1,3
EMP_010,TSK_0091476,System Maintenance,2024-10-15,12,Medium,,,0,,3,0.87,0.25,0.07,1,3,2
EMP_010,TSK_0091477,Feature Development,2024-05-26,23,Low,,,0,,1,0.51,0.33,0.06,2,1,1
EMP_010,TSK_0091478,Feature Development,2025-09-27,21,Medium,,,0,,4,0.81,0.43,0.2,5,2,2
EMP_010,TSK_0091479,Bug Fix,2026-05-14,10,High,,,0,,5,0.33,0.06,0.01,3,4,3
EMP_010,TSK_0091480,Feature Development,2024-06-17,27,Low,3.8,30.3,1,5.0,1,0.95,0.46,0.25,4,3,1
EMP_010,TSK_0091481,Bug Fix,2025-06-30,5,High,,,0,,1,0.62,0.21,0.07,1,1,2
EMP_010,TSK_0091482,Bug Fix,2024-10-17,16,Low,0.8,5.9,1,5.0,2,0.51,0.13,0.05,1,3,2
EMP_010,TSK_0091483,Feature Development,2026-01-23,11,High,,,0,,3,0.48,0.13,0.05,4,3,2
EMP_010,TSK_0091484,Documentation,2025-09-03,24,Low,2.6,24.7,1,5.0,3,0.54,0.07,0.06,3,2,1
EMP_010,TSK_0091485,Code Review,2024-12-18,12,Low,0.5,4.7,1,5.0,0,0.61,0.27,0.08,1,1,1
EMP_010,TSK_0091486,Feature Development,2025-06-09,12,Medium,3.7,28.9,1,4.3,3,0.67,0.55,0.05,3,2,2
EMP_010,TSK_0091487,Code Review,2024-01-03,10,Critical,6.6,53.7,1,2.5,5,0.49,0.26,0.08,5,2,3
EMP_010,TSK_0091488,Documentation,2025-01-12,14,Medium,2.7,27.2,1,4.2,3,0.64,0.12,0.01,3,3,4
EMP_010,TSK_0091489,Code Review,2025-04-02,17,Low,0.5,6.0,1,5.0,1,0.57,0.37,0.1,1,1,1
EMP_010,TSK_0091490,Bug Fix,2024-01-31,10,Medium,0.5,5.3,1,5.0,2,0.84,0.25,0.06,1,2,0
EMP_010,TSK_0091491,Bug Fix,2026-03-19,16,Medium,,,0,,2,0.5,0.36,0.09,1,1,2
EMP_010,TSK_0091492,Feature Development,2025-07-21,10,High,1.2,17.9,1,5.0,2,0.83,0.11,0.04,2,1,2
EMP_010,TSK_0091493,Feature Development,2024-12-24,19,Medium,5.6,50.0,1,3.7,5,0.75,0.42,0.15,5,4,4
EMP_010,TSK_0091494,Bug Fix,2026-02-16,21,Low,4.0,32.5,1,5.0,3,0.58,0.22,0.1,4,3,2
EMP_010,TSK_0091495,Documentation,2024-09-28,17,Low,1.6,15.8,1,5.0,2,0.82,0.54,0.2,2,2,1
EMP_010,TSK_0091496,Code Review,2025-08-12,21,Medium,2.1,31.8,1,5.0,3,0.79,0.32,0.07,4,2,1
EMP_010,TSK_0091497,Data Pipeline,2024-12-02,13,Medium,1.9,15.3,1,5.0,1,0.79,0.32,0.08,2,0,1
EMP_010,TSK_0091498,Code Review,2024-12-17,24,Low,2.9,25.0,1,5.0,2,0.95,0.48,0.21,3,3,2
EMP_010,TSK_0091499,System Maintenance,2025-10-18,11,Medium,1.3,11.9,1,5.0,0,0.96,0.2,0.02,2,3,1
EMP_010,TSK_0091500,Documentation,2026-03-29,16,Medium,1.7,12.5,1,5.0,0,0.87,0.26,0.04,2,1,1
EMP_010,TSK_0091501,Data Pipeline,2025-07-27,14,Low,1.6,7.9,1,5.0,2,0.82,0.34,0.1,1,1,2
EMP_010,TSK_0091502,System Maintenance,2025-02-25,5,Critical,2.2,14.2,1,2.8,2,0.6,0.2,0.0,2,3,3
EMP_010,TSK_0091503,Code Review,2024-07-13,13,Medium,2.3,15.4,1,5.0,2,0.8,0.69,0.5,2,0,0
EMP_010,TSK_0091504,Code Review,2025-11-19,12,Medium,0.8,5.6,1,5.0,1,0.62,0.54,0.19,1,1,2
EMP_010,TSK_0091505,System Maintenance,2025-08-01,16,Low,,,0,,2,0.89,0.25,0.05,2,1,0
EMP_010,TSK_0091506,Code Review,2025-11-04,11,Medium,1.1,5.2,1,5.0,0,0.79,0.32,0.06,1,2,2
EMP_010,TSK_0091507,Bug Fix,2026-02-21,19,Medium,5.1,49.8,1,4.0,4,0.62,0.44,0.13,5,2,2
EMP_010,TSK_0091508,Documentation,2025-09-20,16,Low,2.5,23.4,1,5.0,2,0.74,0.3,0.12,3,3,1
EMP_010,TSK_0091509,System Maintenance,2024-11-14,9,Medium,,,0,,2,0.51,0.29,0.03,1,3,3
EMP_010,TSK_0091510,Documentation,2024-08-17,11,High,,,0,,3,0.63,0.14,0.04,4,1,1
EMP_010,TSK_0091511,Documentation,2024-06-07,23,Low,4.3,40.0,1,3.8,4,0.59,0.1,0.08,4,4,5
EMP_010,TSK_0091512,Bug Fix,2024-05-20,16,Medium,3.1,24.8,1,4.8,3,0.68,0.33,0.08,3,2,2
EMP_010,TSK_0091513,Documentation,2025-01-26,18,Low,2.5,14.8,1,5.0,1,0.82,0.31,0.16,2,3,0
EMP_010,TSK_0091514,Bug Fix,2025-10-11,7,Critical,2.1,17.4,1,4.2,2,0.77,0.43,0.0,3,2,3
EMP_010,TSK_0091515,System Maintenance,2024-05-17,15,Low,1.0,9.3,1,5.0,2,0.95,0.58,0.34,1,2,3
EMP_010,TSK_0091516,System Maintenance,2025-05-04,6,Critical,1.5,12.7,1,4.3,2,0.5,0.27,0.11,2,3,3
EMP_010,TSK_0091517,System Maintenance,2024-02-11,22,Low,3.1,36.9,1,5.0,3,0.65,0.4,0.21,4,1,2
EMP_010,TSK_0091518,Feature Development,2024-04-09,12,High,4.9,47.6,1,3.5,4,0.39,0.13,0.05,5,4,3
EMP_010,TSK_0091519,Code Review,2025-02-27,22,Low,1.2,6.6,1,5.0,1,0.8,0.34,0.14,1,1,1
EMP_010,TSK_0091520,Code Review,2025-12-29,23,Low,3.2,23.8,1,5.0,3,0.82,0.42,0.15,3,1,2
EMP_010,TSK_0091521,Code Review,2025-08-01,20,Medium,5.6,52.3,1,4.1,5,0.57,0.19,0.04,5,2,4
EMP_010,TSK_0091522,Feature Development,2024-11-13,15,Medium,0.5,5.1,1,5.0,0,0.74,0.36,0.12,1,1,1
EMP_010,TSK_0091523,System Maintenance,2024-03-08,18,Low,,,0,,2,0.72,0.46,0.15,1,2,1
EMP_010,TSK_0091524,Data Pipeline,2024-10-13,18,Low,0.5,8.0,1,5.0,1,0.53,0.16,0.12,1,1,1
EMP_010,TSK_0091525,Code Review,2025-08-14,17,Medium,3.7,32.4,1,5.0,3,0.81,0.13,0.1,4,2,3
EMP_010,TSK_0091526,Code Review,2026-04-08,14,Medium,0.5,6.4,1,5.0,2,0.79,0.27,0.12,1,0,1
EMP_010,TSK_0091527,Documentation,2025-03-10,9,High,1.5,16.7,1,4.8,3,0.47,0.35,0.07,2,1,2
EMP_010,TSK_0091528,Code Review,2024-11-11,14,Medium,3.1,27.1,1,4.4,1,0.64,0.25,0.12,4,1,3
EMP_010,TSK_0091529,Documentation,2024-08-16,9,High,2.0,18.6,1,5.0,1,0.93,0.03,0.01,3,3,0
EMP_010,TSK_0091530,Data Pipeline,2025-07-23,13,Medium,2.8,26.1,1,4.3,3,0.41,0.27,0.11,3,2,2
EMP_010,TSK_0091531,System Maintenance,2024-03-05,23,Low,2.0,21.2,1,5.0,1,0.98,0.51,0.14,3,2,2
EMP_010,TSK_0091532,Data Pipeline,2025-05-22,19,Medium,4.5,43.1,1,4.8,3,0.78,0.32,0.14,5,0,2
EMP_010,TSK_0091533,Bug Fix,2025-01-29,22,Medium,5.7,43.3,1,5.0,3,0.76,0.4,0.08,5,2,2
EMP_010,TSK_0091534,Code Review,2024-01-19,7,High,0.8,6.3,1,5.0,0,0.7,0.42,0.06,1,1,0
EMP_010,TSK_0091535,Code Review,2024-05-02,16,Medium,0.5,4.8,1,5.0,2,0.63,0.36,0.12,1,1,2
EMP_010,TSK_0091536,Feature Development,2024-04-21,20,Low,4.6,41.7,1,5.0,3,0.77,0.32,0.03,5,2,1
